Transcript	GO.IDs
TR576925|c0_g1_i1	GO:0004683;GO:0005516;GO:0005524;GO:0005634;GO:0005737;GO:0009931;GO:0018105;GO:0035556;GO:0046777
TR576925|c0_g1_i2	GO:0004683;GO:0005516;GO:0005524;GO:0005634;GO:0005737;GO:0009931;GO:0018105;GO:0035556;GO:0046777
TR576925|c0_g1_i4	GO:0004683;GO:0005516;GO:0005524;GO:0005634;GO:0005737;GO:0009931;GO:0018105;GO:0035556;GO:0046777
TR576928|c2_g3_i1	
TR576928|c2_g3_i3	
TR576928|c2_g3_i4	
TR576932|c5_g2_i2	
TR576932|c5_g2_i3	GO:0016491;GO:0055114
TR576932|c5_g2_i8	GO:0016491;GO:0055114
TR576933|c4_g2_i11	
TR576933|c4_g2_i13	
TR576933|c4_g2_i5	
TR576933|c4_g2_i7	
TR576934|c1_g2_i1	
TR576938|c0_g2_i1	GO:0016020;GO:0016021
TR576938|c0_g2_i4	GO:0016020;GO:0016021
TR576939|c3_g1_i1	
TR576939|c4_g2_i1	
TR576940|c3_g1_i1	
TR576940|c3_g1_i2	
TR576940|c3_g1_i3	
TR576941|c4_g3_i2	
TR576944|c0_g1_i2	
TR576944|c0_g1_i3	
TR576944|c0_g1_i5	
TR576944|c0_g1_i6	
TR576944|c0_g1_i7	
TR576944|c0_g2_i1	
TR576947|c4_g4_i1	GO:0003674
TR576947|c4_g4_i2	GO:0005622;GO:0006886;GO:0008536
TR576947|c4_g4_i5	GO:0003723;GO:0033036;GO:0044424;GO:0046907;GO:0071702
TR576947|c4_g5_i1	
TR576948|c0_g1_i1	
TR576948|c0_g10_i1	
TR576948|c0_g11_i1	
TR576948|c0_g13_i1	
TR576948|c0_g14_i1	
TR576948|c0_g3_i1	
TR576948|c0_g5_i1	
TR576948|c0_g7_i1	
TR576948|c0_g8_i1	
TR576948|c0_g9_i1	
TR576949|c2_g2_i1	GO:0008150;GO:0016746
TR576949|c2_g2_i2	GO:0008150;GO:0016746
TR576952|c2_g3_i1	
TR576953|c1_g1_i1	GO:0003676;GO:0046872
TR576954|c4_g2_i2	
TR576954|c4_g4_i1	
TR576954|c4_g5_i1	
TR576955|c2_g1_i3	
TR576955|c2_g1_i4	
TR576955|c2_g1_i5	
TR576956|c1_g1_i2	
TR576956|c1_g2_i4	
TR576956|c1_g2_i5	
TR576956|c1_g2_i6	
TR576959|c3_g1_i1	GO:0003674
TR576960|c1_g3_i4	
TR576960|c1_g3_i5	GO:0005509;GO:0016020;GO:0016021
TR576960|c1_g4_i1	
TR576960|c1_g4_i3	
TR576962|c7_g1_i1	
TR576962|c7_g1_i2	
TR576962|c7_g2_i1	
TR576962|c7_g3_i2	
TR576962|c7_g4_i1	
TR576964|c6_g1_i1	
TR576966|c4_g1_i1	GO:0016491
TR576966|c4_g1_i4	GO:0016491
TR576966|c4_g1_i8	GO:0016491
TR576967|c2_g2_i3	GO:0016020;GO:0016021
TR576968|c3_g2_i2	GO:0003674
TR576968|c3_g2_i3	GO:0003674
TR576970|c3_g3_i4	
TR576970|c3_g3_i5	
TR576970|c3_g6_i1	
TR576971|c1_g2_i1	
TR576972|c3_g3_i1	
TR576972|c3_g3_i2	
TR576974|c2_g2_i4	GO:0005575;GO:0005975;GO:0016757
TR576974|c2_g2_i5	GO:0005575;GO:0005975;GO:0016757
TR576975|c5_g4_i3	
TR576975|c5_g4_i4	
TR576975|c5_g6_i3	
TR576975|c5_g6_i4	
TR576975|c5_g7_i6	
TR576977|c1_g2_i2	GO:0003674
TR576977|c1_g2_i3	GO:0003674
TR576978|c2_g2_i11	
TR576978|c2_g2_i7	
TR576978|c2_g2_i9	
TR576978|c2_g3_i3	
TR576978|c2_g3_i4	
TR576979|c3_g1_i1	
TR576979|c3_g2_i3	GO:0016491
TR576979|c3_g2_i7	GO:0016491
TR576979|c3_g2_i8	GO:0016491
TR576979|c3_g2_i9	GO:0016491
TR576980|c5_g1_i1	
TR576980|c5_g2_i1	GO:0004198;GO:0005509;GO:0005737;GO:0006508
TR576980|c5_g2_i2	GO:0004198;GO:0005509;GO:0005737;GO:0006508
TR576980|c5_g2_i3	GO:0043167
TR576980|c5_g2_i4	GO:0005509
TR576980|c5_g2_i5	GO:0004198;GO:0005509;GO:0005737;GO:0006508
TR576982|c3_g4_i5	GO:0003674
TR576982|c3_g4_i6	GO:0003674
TR576983|c2_g3_i3	
TR576984|c3_g1_i2	
TR576984|c3_g4_i1	
TR576987|c2_g1_i2	
TR576988|c0_g1_i1	
TR576988|c0_g1_i3	
TR576989|c1_g2_i12	GO:0005634;GO:0005737;GO:0005886;GO:0015629;GO:0030041;GO:0032502;GO:0044782;GO:0048856
TR576989|c1_g2_i3	GO:0005856;GO:0016020;GO:0022607;GO:0032502;GO:0044782;GO:0048856
TR576989|c1_g2_i4	GO:0005634;GO:0005737;GO:0005886;GO:0015629;GO:0030041;GO:0032502;GO:0044782;GO:0048856
TR576989|c1_g2_i5	GO:0005634;GO:0005737;GO:0005886;GO:0015629;GO:0030041;GO:0032502;GO:0044782;GO:0048856
TR576989|c1_g2_i6	GO:0005634;GO:0005737;GO:0005886;GO:0015629;GO:0030041;GO:0032502;GO:0044782;GO:0048856
TR576989|c1_g2_i8	GO:0005634;GO:0005737;GO:0005886;GO:0015629;GO:0030041;GO:0032502;GO:0044782;GO:0048856
TR576989|c1_g2_i9	GO:0005856;GO:0016020;GO:0022607;GO:0032502;GO:0044782;GO:0048856
TR576990|c2_g1_i1	
TR576990|c2_g2_i1	
TR576991|c4_g3_i1	
TR576992|c1_g2_i2	
TR576993|c3_g1_i1	GO:0003674
TR576996|c2_g1_i5	GO:0005515;GO:0005737
TR576996|c2_g1_i6	GO:0000166;GO:0003676;GO:0005515;GO:0006139;GO:0008026
TR576996|c2_g1_i9	GO:0003674
TR577014|c1_g1_i1	
TR577019|c2_g1_i2	
TR577020|c0_g11_i1	
TR577020|c0_g2_i2	
TR577020|c0_g4_i1	
TR577020|c0_g5_i1	
TR577020|c0_g9_i1	
TR577021|c4_g2_i6	
TR577021|c4_g2_i7	
TR577025|c0_g2_i2	
TR577026|c0_g1_i1	
TR577028|c3_g2_i1	
TR577029|c1_g1_i2	
TR577029|c1_g1_i3	
TR577029|c1_g1_i7	
TR577031|c0_g1_i2	
TR577032|c3_g3_i1	GO:0003674
TR577033|c3_g2_i6	
TR577035|c4_g2_i4	GO:0003674;GO:0005975
TR577035|c4_g2_i7	GO:0003674;GO:0005975
TR577037|c2_g1_i5	
TR577037|c2_g1_i9	
TR577042|c1_g1_i1	GO:0006464
TR577042|c2_g1_i2	GO:0000413;GO:0003755;GO:0006457
TR577042|c2_g1_i3	GO:0000413;GO:0003755;GO:0006457
TR577042|c2_g1_i5	GO:0000413;GO:0003755;GO:0006457
TR577047|c6_g1_i1	
TR577049|c1_g1_i5	
TR577055|c2_g10_i1	GO:0005623;GO:0016491;GO:0045454;GO:0046872;GO:0050660;GO:0051537;GO:0055114
TR577055|c2_g16_i2	GO:0005623;GO:0016491;GO:0045454;GO:0046872;GO:0050660;GO:0051537;GO:0055114
TR577055|c2_g3_i1	GO:0016491;GO:0050660;GO:0051536;GO:0055114
TR577055|c2_g3_i2	GO:0016491;GO:0050660;GO:0051537;GO:0055114
TR577055|c2_g9_i2	
TR577056|c2_g3_i1	
TR577056|c2_g3_i4	
TR577056|c2_g6_i1	
TR577065|c1_g3_i2	
TR577066|c1_g1_i1	
TR577067|c3_g5_i3	
TR577067|c3_g5_i4	
TR577067|c3_g5_i5	
TR577068|c0_g3_i3	GO:0000166;GO:0003677;GO:0003723;GO:0005634;GO:0006396;GO:1990904
TR577068|c0_g3_i8	GO:0000166;GO:0003677;GO:0003723;GO:0005634;GO:0006396;GO:1990904
TR577068|c1_g2_i8	GO:0003674
TR577073|c2_g1_i1	
TR577073|c2_g1_i2	
TR577073|c2_g1_i3	
TR577073|c2_g1_i5	GO:0003674;GO:0008150
TR577074|c1_g1_i1	
TR577074|c1_g1_i3	
TR577076|c1_g3_i2	
TR577076|c1_g5_i1	
TR577079|c1_g1_i1	GO:0046872;GO:0060271
TR577079|c1_g1_i6	GO:0046872;GO:0060271
TR577090|c5_g3_i1	
TR577091|c2_g1_i1	GO:0008150;GO:0019899
TR577093|c0_g1_i1	GO:0000139;GO:0005351;GO:0005459;GO:0005797;GO:0008643;GO:0016021;GO:0045751;GO:0045824;GO:0072334;GO:1902600
TR577093|c0_g1_i2	GO:0000139;GO:0005351;GO:0008643;GO:0016021
TR577094|c2_g2_i5	
TR577096|c2_g1_i2	
TR577097|c4_g2_i1	
TR577102|c6_g1_i1	
TR577103|c4_g1_i1	
TR577103|c5_g2_i3	GO:0003700;GO:0005634;GO:0009058;GO:0034641
TR577103|c5_g2_i5	GO:0003700;GO:0005634;GO:0009058;GO:0034641
TR577103|c5_g2_i6	GO:0003700;GO:0005634;GO:0009058;GO:0034641
TR577105|c0_g1_i2	
TR577105|c0_g2_i1	
TR577106|c0_g2_i2	
TR577106|c0_g3_i3	
TR577106|c0_g3_i4	
TR577106|c0_g6_i2	
TR577107|c1_g4_i8	GO:0003674
TR577108|c0_g1_i1	
TR577108|c0_g1_i10	
TR577108|c0_g1_i11	
TR577108|c0_g1_i12	
TR577108|c0_g1_i2	
TR577108|c0_g1_i3	
TR577108|c0_g1_i5	
TR577108|c0_g1_i8	
TR577108|c0_g1_i9	
TR577109|c1_g1_i1	GO:0000988;GO:0005654;GO:0009058;GO:0032991;GO:0034641
TR577112|c21_g7_i7	
TR577112|c21_g9_i3	
TR577113|c0_g1_i2	GO:0016020;GO:0016021
TR577114|c2_g2_i1	GO:0004871;GO:0005575
TR577114|c2_g2_i2	GO:0004871;GO:0005575
TR577114|c2_g2_i4	GO:0004871;GO:0005575
TR577116|c0_g1_i1	GO:0004362;GO:0005739;GO:0006749;GO:0009897;GO:0045454;GO:0050660;GO:0050661;GO:0055114;GO:0070062;GO:0098869
TR577116|c0_g2_i1	
TR577116|c0_g2_i6	GO:0001887;GO:0004362;GO:0005739;GO:0005829;GO:0006749;GO:0007283;GO:0009897;GO:0042803;GO:0043295;GO:0045454;GO:0050660;GO:0050661;GO:0055114;GO:0070062;GO:0098622;GO:0098869
TR577116|c0_g3_i1	GO:0004362;GO:0005623;GO:0006749;GO:0045454;GO:0050660;GO:0050661;GO:0055114;GO:0098869
TR577116|c0_g3_i3	GO:0004362;GO:0005623;GO:0006749;GO:0045454;GO:0050660;GO:0050661;GO:0055114;GO:0098869
TR577116|c0_g3_i5	GO:0004362;GO:0005623;GO:0006749;GO:0045454;GO:0050660;GO:0050661;GO:0055114;GO:0098869
TR577116|c0_g5_i1	GO:0004362;GO:0005623;GO:0006749;GO:0045454;GO:0050660;GO:0050661;GO:0055114;GO:0098869
TR577119|c14_g3_i4	
TR577120|c1_g6_i2	
TR577120|c1_g6_i4	
TR577121|c1_g1_i2	GO:0003677;GO:0003700;GO:0009058;GO:0034641;GO:0043167
TR577123|c1_g2_i2	GO:0005319;GO:0006869
TR577123|c1_g2_i3	GO:0005319;GO:0006869
TR577125|c0_g1_i2	GO:0000287;GO:0004450;GO:0006099;GO:0006102;GO:0030097;GO:0051287
TR577125|c0_g1_i4	GO:0000287;GO:0004450;GO:0005102;GO:0005739;GO:0005777;GO:0005829;GO:0006099;GO:0006102;GO:0006103;GO:0006749;GO:0006979;GO:0030097;GO:0042803;GO:0051287;GO:0060696;GO:0070062;GO:0071071
TR577125|c0_g1_i5	GO:0000287;GO:0004450;GO:0005102;GO:0005739;GO:0005777;GO:0005829;GO:0006099;GO:0006102;GO:0006103;GO:0006749;GO:0006979;GO:0030097;GO:0042803;GO:0051287;GO:0060696;GO:0070062;GO:0071071
TR577125|c0_g1_i6	GO:0000287;GO:0004450;GO:0006099;GO:0006102;GO:0051287
TR577125|c0_g1_i7	GO:0000287;GO:0004450;GO:0006099;GO:0006102;GO:0051287
TR577125|c0_g3_i1	
TR577126|c1_g2_i1	
TR577126|c1_g2_i2	
TR577126|c1_g4_i1	
TR577126|c1_g4_i2	
TR577126|c1_g5_i2	
TR577127|c1_g2_i1	
TR577127|c1_g4_i1	
TR577128|c2_g1_i3	
TR577128|c2_g1_i4	
TR577128|c2_g1_i5	
TR577128|c2_g1_i7	
TR577128|c2_g3_i1	
TR577128|c2_g3_i5	
TR577129|c5_g1_i2	
TR577129|c5_g4_i3	
TR577130|c1_g1_i1	
TR577130|c1_g1_i3	
TR577130|c1_g3_i1	GO:0005622;GO:0034641
TR577130|c1_g3_i2	GO:0005622;GO:0034641
TR577130|c1_g3_i3	GO:0005622;GO:0034641
TR577133|c0_g2_i1	
TR577133|c1_g1_i1	
TR577135|c14_g3_i1	
TR577135|c15_g2_i2	
TR577136|c2_g1_i1	
TR577138|c0_g1_i1	
TR577140|c1_g1_i2	
TR577140|c1_g1_i3	
TR577140|c1_g1_i4	
TR577140|c1_g2_i1	GO:0005975;GO:0006091;GO:0009056;GO:0016829;GO:0034641;GO:0044281;GO:0051186
TR577140|c1_g2_i2	GO:0004332;GO:0006096
TR577140|c1_g3_i1	
TR577140|c1_g3_i2	
TR577140|c1_g3_i3	
TR577142|c2_g3_i6	
TR577143|c0_g2_i1	GO:0043167
TR577143|c0_g2_i3	GO:0005509;GO:0005615;GO:0005783;GO:0005794;GO:0016020;GO:0016021
TR577143|c0_g2_i4	GO:0005509;GO:0005615;GO:0005783;GO:0005794
TR577145|c2_g3_i1	GO:0006629;GO:0016021
TR577147|c4_g1_i2	
TR577147|c5_g1_i2	
TR577147|c5_g1_i4	
TR577147|c5_g1_i5	
TR577147|c5_g1_i6	
TR577147|c5_g1_i7	
TR577147|c5_g3_i1	
TR577148|c3_g1_i1	GO:0004983;GO:0005515;GO:0007218;GO:0016021
TR577148|c3_g1_i4	GO:0004983;GO:0005515;GO:0007218;GO:0016021
TR577149|c3_g2_i3	
TR577149|c3_g2_i6	
TR577150|c2_g1_i11	GO:0005815;GO:0034453
TR577150|c2_g1_i7	GO:0005815;GO:0034453
TR577153|c0_g2_i1	GO:0004854;GO:0004855;GO:0009115;GO:0009966;GO:0016903;GO:0031325;GO:0032268;GO:0043546;GO:0045595;GO:0046872;GO:0048523;GO:0050660;GO:0051537;GO:2000026
TR577153|c0_g2_i3	GO:0009966;GO:0016491;GO:0031325;GO:0032268;GO:0045595;GO:0046872;GO:0048523;GO:2000026
TR577153|c0_g2_i5	GO:0004854;GO:0004855;GO:0009115;GO:0009966;GO:0016903;GO:0031325;GO:0032268;GO:0043546;GO:0045595;GO:0046872;GO:0048523;GO:0050660;GO:0051537;GO:2000026
TR577155|c0_g3_i1	GO:0003677;GO:0003899;GO:0006351;GO:0032549
TR577155|c0_g3_i2	GO:0003677;GO:0003899;GO:0006351;GO:0032549
TR577157|c0_g1_i1	GO:0003674
TR577157|c0_g1_i2	GO:0003674
TR577157|c0_g1_i4	GO:0003674
TR577157|c0_g1_i6	GO:0003674
TR577158|c1_g1_i6	
TR577162|c5_g1_i1	
TR577162|c5_g4_i1	GO:0004140;GO:0005524;GO:0015937;GO:0016020
TR577164|c0_g1_i1	
TR577164|c0_g2_i1	GO:0005198;GO:0065003
TR577164|c0_g2_i2	GO:0005198;GO:0065003
TR577164|c0_g2_i3	GO:0005198;GO:0065003
TR577164|c0_g3_i1	
TR577164|c0_g3_i2	
TR577165|c1_g1_i1	GO:0004871;GO:0005575
TR577165|c1_g1_i3	GO:0004871;GO:0005575
TR577168|c1_g4_i1	
TR577168|c1_g5_i1	
TR577168|c2_g1_i2	
TR577169|c0_g1_i2	
TR577169|c0_g2_i6	
TR577169|c0_g4_i2	
TR577169|c0_g4_i5	
TR577172|c2_g3_i1	
TR577173|c2_g3_i3	
TR577174|c1_g1_i1	GO:0016020;GO:0016021
TR577176|c0_g2_i2	GO:0004713;GO:0005515;GO:0005524;GO:0006468
TR577182|c3_g1_i1	
TR577183|c4_g2_i1	
TR577186|c0_g1_i1	
TR577186|c0_g1_i2	
TR577186|c0_g2_i1	GO:0005525;GO:0016021
TR577186|c0_g2_i3	GO:0005525;GO:0016021
TR577186|c0_g2_i4	GO:0005525;GO:0016021
TR577186|c0_g2_i5	GO:0016021
TR577186|c0_g2_i6	GO:0005525;GO:0016021
TR577186|c0_g4_i3	GO:0005525;GO:0016021
TR577187|c0_g1_i1	GO:0003674
TR577187|c0_g1_i10	GO:0003674
TR577187|c0_g1_i2	GO:0003674
TR577187|c0_g1_i4	GO:0003674
TR577187|c0_g1_i6	GO:0003674
TR577187|c0_g1_i7	GO:0003674
TR577187|c0_g1_i9	GO:0003674
TR577187|c0_g3_i3	
TR577187|c0_g4_i1	
TR577188|c2_g1_i1	GO:0000166;GO:0003676;GO:0005515;GO:0046872
TR577188|c2_g1_i2	GO:0003674
TR577189|c7_g1_i2	
TR577190|c1_g2_i5	GO:0003674
TR577191|c7_g1_i1	
TR577191|c7_g1_i2	
TR577191|c7_g1_i3	
TR577192|c34_g1_i3	
TR577192|c34_g1_i5	
TR577192|c34_g1_i8	
TR577192|c34_g2_i1	GO:0005741;GO:0006626
TR577192|c34_g2_i2	GO:0005741;GO:0006626
TR577192|c34_g3_i2	GO:0005741;GO:0006626
TR577192|c34_g3_i3	GO:0005741;GO:0006626
TR577194|c2_g1_i1	
TR577194|c2_g1_i3	
TR577195|c1_g5_i1	
TR577198|c2_g2_i1	GO:0016021;GO:0070072
TR577198|c2_g2_i4	GO:0005789;GO:0012507;GO:0016021;GO:0070072
TR577200|c0_g1_i2	
TR577200|c0_g1_i4	
TR577200|c0_g1_i5	
TR577209|c0_g1_i1	
TR577209|c0_g2_i1	
TR577210|c0_g1_i1	
TR577210|c0_g1_i2	
TR577213|c0_g1_i2	GO:0003674
TR577214|c0_g5_i2	
TR577216|c3_g1_i2	GO:0003674
TR577216|c3_g1_i5	GO:0003674
TR577225|c1_g2_i13	GO:0000209;GO:0000278;GO:0004803;GO:0005524;GO:0005875;GO:0006313;GO:0006511;GO:0007140;GO:0007286;GO:0016322;GO:0016874;GO:0030718;GO:0031625;GO:0031647;GO:0045676;GO:0048132;GO:0051276;GO:0061630;GO:0061631
TR577225|c1_g2_i3	GO:0000209;GO:0000278;GO:0004803;GO:0005524;GO:0005875;GO:0006313;GO:0006511;GO:0007140;GO:0007286;GO:0016322;GO:0030718;GO:0031625;GO:0031647;GO:0045676;GO:0048132;GO:0051276;GO:0061630;GO:0061631
TR577225|c1_g2_i5	GO:0000209;GO:0000278;GO:0004803;GO:0005524;GO:0005875;GO:0006313;GO:0006511;GO:0007140;GO:0007286;GO:0016322;GO:0030718;GO:0031625;GO:0031647;GO:0045676;GO:0048132;GO:0051276;GO:0061630;GO:0061631
TR577230|c1_g1_i1	
TR577230|c1_g1_i2	
TR577232|c1_g2_i4	GO:0005576;GO:0006954;GO:0030246;GO:0046872
TR577232|c1_g2_i5	GO:0030246
TR577232|c1_g2_i6	
TR577232|c1_g3_i1	
TR577232|c1_g3_i2	
TR577236|c2_g1_i1	
TR577236|c2_g1_i2	
TR577236|c2_g1_i3	
TR577243|c2_g3_i4	
TR577244|c1_g1_i1	
TR577244|c1_g1_i4	
TR577244|c1_g1_i5	
TR577246|c3_g1_i1	
TR577249|c0_g1_i1	GO:0005840;GO:0042254
TR577249|c0_g1_i4	GO:0005840;GO:0042254
TR577249|c0_g1_i5	GO:0005840;GO:0042254
TR577250|c1_g2_i2	
TR577250|c1_g3_i1	
TR577251|c1_g3_i1	
TR577253|c0_g1_i1	GO:0005524;GO:0016887
TR577264|c3_g10_i2	GO:0003677;GO:0043167
TR577264|c3_g10_i6	GO:0003677;GO:0005671;GO:0008270
TR577270|c0_g1_i1	
TR577282|c2_g2_i3	GO:0003735;GO:0005730;GO:0005925;GO:0008284;GO:0016020;GO:0022627;GO:0045182;GO:0045903;GO:0070062;GO:1990932
TR577282|c2_g2_i5	GO:0003735;GO:0016787;GO:0019843;GO:0022627;GO:0045903
TR577282|c2_g2_i6	GO:0003735;GO:0005730;GO:0005925;GO:0008284;GO:0016020;GO:0022627;GO:0045182;GO:0045903;GO:0070062;GO:1990932
TR577282|c2_g2_i7	GO:0003735;GO:0016787;GO:0019843;GO:0022627;GO:0045903
TR577282|c2_g2_i8	
TR577286|c3_g1_i2	
TR577288|c8_g1_i2	
TR577289|c1_g1_i1	
TR577290|c5_g1_i1	
TR577292|c3_g5_i1	
TR577296|c1_g1_i1	GO:0003723;GO:0007049;GO:0050794
TR577296|c1_g1_i2	GO:0003723;GO:0007049;GO:0050794
TR577296|c1_g1_i3	GO:0003723;GO:0007049;GO:0050794
TR577296|c1_g1_i4	GO:0003723;GO:0007049;GO:0050794
TR577297|c1_g2_i4	
TR577297|c1_g3_i1	
TR577297|c1_g4_i1	
TR577297|c1_g4_i2	
TR577300|c6_g1_i1	
TR577300|c6_g1_i2	
TR577301|c0_g1_i3	
TR577302|c5_g1_i1	
TR577302|c5_g1_i2	
TR577302|c5_g1_i3	
TR577302|c6_g3_i1	
TR577302|c6_g3_i3	GO:0016491;GO:0055114
TR577302|c6_g3_i6	GO:0016491;GO:0055114
TR577312|c4_g3_i1	GO:0016491
TR577312|c5_g6_i1	GO:0005575;GO:0016887;GO:0022857;GO:0043167
TR577313|c3_g1_i1	
TR577319|c2_g1_i2	GO:0003677
TR577319|c2_g1_i4	GO:0003677
TR577319|c2_g1_i6	GO:0003677
TR577323|c3_g7_i1	GO:0016020;GO:0016021;GO:0048869
TR577329|c1_g1_i1	
TR577333|c4_g3_i2	
TR577335|c0_g2_i1	
TR577335|c0_g2_i2	
TR577335|c0_g2_i3	
TR577335|c0_g2_i4	
TR577345|c0_g1_i1	
TR577346|c1_g1_i1	GO:0016020
TR577346|c1_g1_i5	GO:0016020
TR577351|c1_g1_i1	GO:0003777;GO:0005524;GO:0005871;GO:0005874;GO:0007018;GO:0008017;GO:0016887;GO:0030705
TR577352|c0_g1_i2	
TR577352|c0_g1_i3	
TR577354|c3_g9_i8	GO:0008643;GO:0016021
TR577355|c1_g1_i1	GO:0004871;GO:0005834;GO:0007186
TR577355|c1_g1_i2	GO:0004871;GO:0005834;GO:0007186
TR577356|c2_g6_i1	
TR577359|c2_g3_i3	
TR577359|c2_g3_i5	
TR577359|c2_g3_i7	
TR577361|c2_g2_i1	
TR577361|c2_g2_i6	
TR577362|c3_g1_i1	
TR577362|c3_g2_i1	
TR577362|c3_g2_i2	
TR577362|c3_g2_i3	
TR577363|c0_g1_i3	GO:0005488;GO:0009987;GO:0016043;GO:0044424
TR577367|c5_g1_i2	
TR577379|c6_g1_i1	GO:0005975;GO:0016757
TR577379|c6_g1_i6	GO:0005975;GO:0016757
TR577381|c4_g3_i7	GO:0004497;GO:0005506;GO:0005783;GO:0016705;GO:0020037;GO:0044425;GO:0055114
TR577382|c1_g2_i2	GO:0005524;GO:0015986;GO:0015991;GO:0045261;GO:0046933
TR577382|c1_g2_i4	GO:0005524;GO:0015986;GO:0015991;GO:0045261;GO:0046933
TR577383|c0_g1_i1	
TR577383|c0_g1_i6	
TR577383|c0_g1_i7	
TR577389|c1_g1_i1	
TR577393|c1_g1_i1	GO:0005622
TR577393|c1_g1_i6	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:1990904
TR577393|c1_g2_i1	
TR577395|c3_g3_i1	
TR577398|c3_g1_i1	GO:0032991;GO:0044451;GO:0050794
TR577398|c3_g1_i2	
TR577402|c1_g1_i1	
TR577402|c2_g1_i1	
TR577402|c2_g1_i2	
TR577404|c1_g3_i2	
TR577407|c3_g1_i1	
TR577407|c3_g1_i2	
TR577407|c3_g2_i1	
TR577409|c1_g1_i1	
TR577411|c0_g3_i1	GO:0016020;GO:0016021;GO:0030246
TR577412|c3_g3_i1	
TR577412|c3_g3_i2	
TR577415|c2_g2_i5	GO:0003674
TR577417|c2_g1_i1	
TR577417|c2_g1_i2	
TR577417|c2_g1_i3	
TR577417|c2_g1_i4	
TR577420|c1_g5_i1	
TR577422|c0_g1_i1	GO:0016746
TR577424|c1_g1_i1	
TR577424|c1_g1_i2	
TR577424|c1_g3_i1	GO:0005739
TR577424|c1_g3_i2	
TR577424|c1_g5_i1	
TR577432|c1_g1_i1	
TR577432|c1_g10_i1	
TR577432|c1_g10_i3	
TR577432|c1_g11_i1	
TR577432|c1_g2_i1	
TR577432|c1_g3_i1	
TR577432|c1_g4_i1	
TR577432|c1_g8_i1	GO:0002119;GO:0005525;GO:0005622;GO:0007264;GO:0007281;GO:0008356;GO:0009792;GO:0010171;GO:0018996;GO:0032940;GO:0040035;GO:0040039;GO:0048675
TR577432|c1_g9_i1	
TR577433|c3_g1_i1	GO:0005622;GO:0007034
TR577433|c3_g1_i5	GO:0007034;GO:0044424
TR577433|c3_g1_i6	GO:0007034;GO:0044424
TR577433|c3_g1_i8	GO:0007034;GO:0044424
TR577436|c1_g3_i1	
TR577436|c1_g3_i2	
TR577437|c0_g2_i1	
TR577437|c0_g3_i1	GO:0004518;GO:0006259;GO:0034655
TR577437|c0_g3_i8	GO:0004518;GO:0006259;GO:0034655
TR577437|c0_g4_i2	GO:0004536;GO:0006308
TR577437|c0_g4_i4	GO:0004518;GO:0006259;GO:0034655
TR577438|c2_g2_i5	GO:0003677
TR577442|c2_g1_i1	GO:0016021
TR577444|c2_g4_i3	GO:0005515;GO:0048856
TR577444|c2_g4_i5	GO:0005515;GO:0048856
TR577445|c0_g11_i1	
TR577445|c0_g14_i1	GO:0008152;GO:0016491;GO:0046872;GO:0055114
TR577445|c0_g14_i3	
TR577445|c0_g14_i4	GO:0008152;GO:0016491;GO:0046872;GO:0055114
TR577445|c0_g14_i6	GO:0008152;GO:0016491;GO:0046872;GO:0055114
TR577445|c0_g7_i1	
TR577445|c0_g7_i2	
TR577445|c0_g7_i3	
TR577445|c0_g7_i4	
TR577445|c0_g7_i5	
TR577448|c0_g1_i1	GO:0008233;GO:0043167
TR577449|c1_g6_i1	GO:0016491;GO:0043167
TR577449|c1_g6_i3	GO:0016491;GO:0043167
TR577449|c1_g6_i4	GO:0016491;GO:0043167
TR577451|c2_g10_i4	
TR577451|c2_g7_i1	GO:0016020
TR577451|c2_g7_i3	GO:0016020
TR577451|c2_g7_i5	GO:0016021
TR577451|c2_g8_i1	
TR577452|c1_g2_i1	
TR577452|c2_g1_i1	GO:0003674
TR577453|c1_g2_i4	
TR577456|c2_g1_i3	GO:0016020;GO:0016021
TR577456|c2_g1_i4	GO:0016020;GO:0016021
TR577458|c2_g1_i1	
TR577458|c2_g2_i2	
TR577458|c2_g2_i3	
TR577460|c0_g1_i1	
TR577460|c0_g1_i2	
TR577461|c0_g1_i3	GO:0005615
TR577465|c4_g2_i2	
TR577469|c2_g2_i3	
TR577470|c2_g2_i7	
TR577473|c4_g2_i1	
TR577473|c4_g3_i2	
TR577477|c0_g1_i2	GO:0000243;GO:0000245;GO:0000387;GO:0005654;GO:0005682;GO:0005683;GO:0005685;GO:0005686;GO:0005687;GO:0005689;GO:0005697;GO:0005829;GO:0006369;GO:0006479;GO:0008334;GO:0019013;GO:0019899;GO:0030620;GO:0034709;GO:0034715;GO:0034719;GO:0051170;GO:0070034;GO:0070062;GO:0071010;GO:0071011;GO:0071013;GO:0071208;GO:0071209;GO:0097526;GO:1990446
TR577479|c1_g3_i1	
TR577479|c1_g3_i2	
TR577482|c4_g1_i3	GO:0065007
TR577484|c2_g3_i1	
TR577484|c2_g4_i2	
TR577484|c2_g4_i4	
TR577485|c0_g1_i3	GO:0005506;GO:0006633;GO:0016020;GO:0016021;GO:0016491;GO:0055114
TR577485|c0_g1_i8	
TR577487|c2_g1_i1	
TR577487|c2_g1_i2	
